Id;Nombre;Breve resumen;Descripción;URL de la imagen;Temas;Determinantes;Sexo;Edad;Creador;Dirección;Código Postal;Latitud;Longitud;Población;Tipo;Municipio;Provincia;Comunidad;País;Contacto;Correo electrónico;Teléfono;Entidad participante/colaboradora/promotora;Temporalidad;Fecha de creación;Fecha de caducidad;Otros detalles sobre la población a la que va dirigida la actividad;Página web;Twitter;Facebook;Situación actual;Red;Validada
6395;"Bienestar Emocional";"Grupos para empoderar a la persona que sienta malestar emocional que interfiere en su vida cotidiana, y mejorar su estado emocional.";"Durante 9 semanas consecutivas el grupo se reúne los miércoles de 10:00-12:00h en el Centro de Salud de Zumarraga. 
Se busca favorecer el bienestar emocional y la corresponsabilidad de la persona en su estado de salud. De esta manera, se quiere potenciar su papel en el grupo y su implicación en la propia educación sanitaria, en la adquisición de recursos y habilidades y, por lo tanto, en su cambio. Más información: en el Área de Atención al Cliente del Centro de Salud.";"";"Salud mental/Bienestar emocional";"Recursos sanitarios | Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"resurreccion.perezdearenaza@osakidetza.eus";"Plaza Estaciones, s/n";"20700";"43.0869864";"-2.3209682000000385";"";"Plaza";"Zumarraga";"Gipuzkoa";"Euskadi";"España";"Arantxa Sáez y Arrate Iraola";"zumarraga@osakidetza.eus";"943035220";"Osakidetza";"A demanda";"12/02/2020 23:45:04";"12/03/2021 23:45:04";"";"";"";"";"Histórica";"EUS";"1"
6396;"Preparación al parto";"-Cambios en el embarazo.
-Embarazo y bienestar.
-LLega el momento,el parto.
-Diferentes situaciones,diferentes parto.
-Puerperio.
-Alimentación en el recién nacido.
-Cuidados en el recién nacido.";"Los días 20/09,25/09,02/10,04/1009/1011/10 y 16/10 a las 09:";"";"Mujeres | Salud sexual y reproductiva | Alimentación saludable";"Recursos sanitarios | Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"alazne.ezkurraloyola@osakidetza.eus";"Avenida Jausoro sn, sn";"20720";"43.170598";"-2.3221621999999797";"Azkoitia";"Avenida";"Azkoitia";"Gipuzkoa";"Euskadi";"España";"Ziortza Echebarria Vadillo";"ziortza.echebarriavadillo@osakidetza.eus";"943 007610";"";"A demanda";"18/02/2020 23:45:05";"18/03/2021 23:45:05";"Para los que van a ser padres.";"";"";"";"Histórica";"EUS";"1"
6549;"Alcohólicos Anónimos";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Plaza Nueva, 5 - 3º Izda.";"48005";"43.2630126";"-2.9349852000000283";"";"Plaza";"Bilbao";"Bizkaia";"Euskadi";"España";"Lucia";"delegadoarea16@hotmail.com";"619826354";"";"A demanda";"16/02/2020 23:45:05";"16/03/2021 23:45:05";"";"";"";"";"Histórica";"EUS";"1"
6550;"Alcohólicos Anónimos grupo Serantes";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Plaza Coscojales, 5-1ºA (Entreplanta)";"48980";"43.3260013";"-3.030983800000058";"";"Plaza";"Santurtzi";"Bizkaia";"Euskadi";"España";"Lucia";"delegadoarea16@hotmail.com";"619826354";"";"A demanda";"10/03/2020 23:44:57";"10/04/2021 23:44:57";"";"";"";"";"Histórica";"EUS";"1"
6570;"Alcohólicos Anónimos grupo Andra Mari";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Calle Atalde, 14";"48370";"43.4212634";"-2.726928799999996";"";"Calle";"Bermeo";"Bizkaia";"Euskadi";"España";"Javi";"delegadoarea16@hotmail.com";"690607316";"Alcohólicos Anónimos";"A demanda";"10/03/2020 23:44:57";"10/04/2021 23:44:57";"";"";"";"";"Histórica";"EUS";"1"
6571;"Alcohólicos Anónimos grupo Ardora";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Calle Atea, 32-Bajo";"48280";"43.3595177";"-2.5051355000000513";"";"Calle";"Lekeitio";"Bizkaia";"Euskadi";"España";"Pedro";"delegadoarea16@hotmail.com";"620104329";"";"A demanda";"10/03/2020 23:44:57";"10/04/2021 23:44:57";"";"";"";"";"Histórica";"EUS";"1"
6572;"Alcohólicos Anónimos grupo Areitio 86";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Calle goienkale, s/n";"48260";"43.1882919";"-2.5021269000000075";"";"Calle";"Ermua";"Bizkaia";"Euskadi";"España";"Soraya";"delegadoarea16@hotmail.com";"650348106";"";"A demanda";"10/03/2020 23:44:57";"10/04/2021 23:44:57";"";"";"";"";"Histórica";"EUS";"1"
6573;"Alcohólicos Anónimos grupo Aritz";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"
Alcoh&oacute;licos An&oacute;nimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema com&uacute;n y ayudar a otros a recuperarse del alcoholismo. El &uacute;nico requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no est&aacute; afiliada a ninguna secta, religi&oacute;n, partido pol&iacute;tico, organizaci&oacute;n o instituci&oacute;n alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcoh&oacute;licos a alcanzar el estado de sobriedad.
";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Calle catalunya, 23";"48970";"43.23779340806949";"-2.8804223177910444";"";"Calle";"Basauri";"Bizkaia";"Euskadi";"España";"Fernando";"delegadoarea16@hotmail.com";"600046933";"";"A demanda";"01/03/2020 23:45:06";"01/04/2021 23:45:06";"";"";"";"";"Histórica con seguimiento";"EUS";"1"
6584;"Alcohólicos Anónimos grupo Bilbao";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Plaza San Felicisimo, 1";"48014";"43.2661668";"-2.9550819999999476";"";"Plaza";"Bilbao";"Bizkaia";"Euskadi";"España";"Jose Lus";"delegadoarea16@hotmail.com";"662638235";"";"A demanda";"10/03/2020 23:44:57";"10/04/2021 23:44:57";"";"";"";"";"Histórica";"EUS";"1"
6585;"Alcohólicos Anónimos grupo Busturialde";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Calle Aldape, 6";"48300";"43.3166802";"-2.674551699999938";"";"Calle";"Gernika-Lumo";"Bizkaia";"Euskadi";"España";"Grupo";"delegadoarea16@hotmail.com";"661043385";"";"A demanda";"10/03/2020 23:44:57";"10/04/2021 23:44:57";"";"";"";"";"Histórica";"EUS";"1"
6586;"Alcohólicos Anónimos grupo Casco Viejo";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Calle Esperanza, 1";"48005";"43.26009";"-2.922422900000015";"";"Calle";"Bilbao";"Bizkaia";"Euskadi";"España";"Birtu";"delegadoarea16@hotmail.com";"647708085";"";"A demanda";"10/03/2020 23:44:57";"10/04/2021 23:44:57";"";"";"";"";"Histórica";"EUS";"1"
6587;"Alcohólicos Anónimos grupo Getxo";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"
Alcoh&oacute;licos An&oacute;nimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema com&uacute;n y ayudar a otros a recuperarse del alcoholismo. El &uacute;nico requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no est&aacute; afiliada a ninguna secta, religi&oacute;n, partido pol&iacute;tico, organizaci&oacute;n o instituci&oacute;n alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcoh&oacute;licos a alcanzar el estado de sobriedad.
";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Lugar Parque Txabarri Zuazo, s/n";"48930";"43.3297534";"-3.0070705000000544";"Romo";"Lugar";"Getxo";"Bizkaia";"Euskadi";"España";"Grupo";"delegadoarea16@hotmail.com";"617116256";"";"A demanda";"07/04/2020 23:44:57";"07/05/2021 23:44:57";"";"";"";"";"Histórica con seguimiento";"EUS";"1"
6588;"Alcohólicos Anónimos grupo Nueva Sensación";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Calle Retuerto4, 4-bajo";"48903";"43.2830188";"-2.994100900000035";"";"Calle";"Barakaldo";"Bizkaia";"Euskadi";"España";"Grupo";"delegadoarea16@hotmail.com";"688698958";"";"A demanda";"10/03/2020 23:44:57";"10/04/2021 23:44:57";"";"";"";"";"Histórica";"EUS";"1"
6589;"Alcohólicos Anónimos grupo Markina";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Calle Erdiko, s/n-1º";"48270";"43.267542";"-2.497812000000067";"";"Calle";"Markina-Xemein";"Bizkaia";"Euskadi";"España";"Grupo";"delegadoarea16@hotmail.com";"688698958";"";"A demanda";"10/03/2020 23:44:57";"10/04/2021 23:44:57";"";"";"";"";"Histórica";"EUS";"1"
6590;"Alcohólicos Anónimos grupo Noble Villa";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Calle Ramon y Cajal, s/n";"48920";"43.3147374";"-3.018055600000025";"";"Calle";"Portugalete";"Bizkaia";"Euskadi";"España";"Pedro";"delegadoarea16@hotmail.com";"653087061";"";"A demanda";"10/03/2020 23:44:57";"10/04/2021 23:44:57";"";"";"";"";"Histórica";"EUS";"1"
6591;"Alcohólicos Anónimos grupo Ondarru";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Calle Ibai Ondo, s/n";"48700";"43.3211836";"-2.4309054000000287";"";"Calle";"Ondarroa";"Bizkaia";"Euskadi";"España";"Fernando";"delegadoarea16@hotmail.com";"609408750";"";"A demanda";"10/03/2020 23:44:57";"10/04/2021 23:44:57";"";"";"";"";"Histórica";"EUS";"1"
6592;"Alcohólicos Anónimos Grupo Padre Amigo";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"Alcohólicos Anónimos (A.A.) es una comunidad de hombres y mujeres que comparten su mutua experiencia, fortaleza y esperanza para resolver su problema común y ayudar a otros a recuperarse del alcoholismo. El único requisito para ser miembro de A.A. es el deseo de dejar la bebida.

 Para ser miembro de A.A. no se pagan honorarios ni cuotas; nos mantenemos con nuestras propias contribuciones. A.A., no está afiliada a ninguna secta, religión, partido político, organización o institución alguna; no desea intervenir en controversias, no respalda ni se opone a ninguna causa. Nuestro objetivo primordial es mantenernos sobrios y ayudar a otros alcohólicos a alcanzar el estado de sobriedad.";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"delegadoarea16@hotmail.com";"Calle Sabino Arana, 42";"48013";"43.2166121";"-2.735524299999952";"";"Calle";"Abadiño";"Bizkaia";"Euskadi";"España";"Kandi";"delegadoarea16@hotmail.com";"610332920";"";"A demanda";"10/03/2020 23:44:57";"10/04/2021 23:44:57";"";"";"";"";"Histórica";"EUS";"1"
